	Cluster_0	Cluster_1	Cluster_2
MAML2	0.723529	0.572519	0.758242
MAML3	0.282353	0.40458	0.241758
MAMLD1	0.908824	0.778626	0.89011
MAMSTR	0.958824	0.961832	0.967033
MAN1A2	1	1	1
MAN1C1	1	0.992366	1
MAN2A1	1	1	1
MAN2A2	0.991176	0.992366	1
MAN2B1	1	1	1
MAN2C1	1	1	1
MANBA	1	1	1
MANBAL	1	1	1
MANEA	0.864706	0.824427	0.923077
MANEAL	0.520588	0.503817	0.527473
MANSC1	0.988235	0.977099	1
MAOA	0.997059	0.992366	1
MAP10	0.991176	0.961832	0.978022
MAP1A	1	1	1
MAP1B	1	1	1
MAP1LC3A	0.444118	0.503817	0.417582
MAP1LC3B	1	1	1
MAP1LC3C	0.605882	0.526718	0.681319
MAP1S	1	1	1
MAP2	0.417647	0.435115	0.285714
MAP2K1	1	1	1
MAP2K2	1	1	1
MAP2K3	0.823529	0.778626	0.901099
MAP2K4	1	1	1
MAP2K5	1	1	1
MAP2K6	0.579412	0.412214	0.802198
MAP2K7	1	0.992366	1
MAP3K1	1	1	1
MAP3K10	0.326471	0.282443	0.362637
MAP3K11	1	1	1
MAP3K12	0.997059	0.992366	1
MAP3K13	0.991176	0.969466	1
MAP3K14	1	0.984733	1
MAP3K15	0.308824	0.259542	0.296703
MAP3K19	0.0441176	0.0305344	0.021978
MAP3K3	1	1	1
MAP3K4	1	1	1
MAP3K5	1	1	1
MAP3K6	1	1	1
MAP3K7	1	1	1
MAP3K7CL	1	1	1
MAP3K8	1	0.992366	1
MAP3K9	0.764706	0.816794	0.769231
MAP4	0.317647	0.312977	0.197802
MAP4K1	1	1	1
MAP4K2	1	1	1
MAP4K3	0.997059	0.969466	1
MAP4K4	1	1	1
MAP4K5	0.967647	0.931298	1
MAP6	0.517647	0.328244	0.604396
MAP6D1	1	1	1
MAP7	1	1	1
MAP7D1	1	1	1
MAP7D2	0.197059	0.167939	0.0879121
MAP7D3	0.355882	0.427481	0.527473
MAP9	0.485294	0.450382	0.56044
MAPK1	1	1	1
MAPK10	0.6	0.48855	0.527473
MAPK11	0.5	0.458015	0.450549
MAPK12	0.864706	0.656489	0.923077
MAPK14	0.908824	0.885496	0.912088
MAPK15	0.952941	0.916031	0.934066
MAPK1IP1L	1	1	1
MAPK3	1	1	1
MAPK4	0.720588	0.770992	0.571429
MAPK6	1	1	1
MAPK7	0.95	0.931298	1
MAPK8	0.252941	0.236641	0.274725
MAPK8IP1	0.9	0.832061	0.879121
MAPK8IP2	0.414706	0.381679	0.395604
MAPK8IP3	1	1	1
MAPK9	1	1	1
MAPKAP1	1	1	1
MAPKAPK2	1	1	1
MAPKAPK3	1	1	1
MAPKAPK5	1	1	1
MAPRE1	1	1	1
MAPRE2	1	1	1
MAPRE3	1	1	1
MAPT	0.794118	0.80916	0.912088
MARC1	1	0.977099	1
MARC2	1	0.977099	1
MARCH1	0.782353	0.687023	0.912088
MARCH10	0.135294	0.137405	0.131868
MARCH11	0.605882	0.435115	0.692308
MARCH2	1	0.992366	1
MARCH3	1	1	1
MARCH4	0.247059	0.290076	0.175824
MARCH5	0.997059	0.984733	1
MARCH6	1	1	1
MARCH7	1	1	1
MARCH8	0.0941176	0.114504	0.10989
MARCH9	0.538235	0.618321	0.516484
MARCKS	1	1	1
MARCKSL1	1	1	1
MARCO	0.655882	0.572519	0.604396
MARK1	0.988235	0.984733	1
MARK2	0.994118	1	0.989011
MARK3	1	1	1
MARK4	0.632353	0.419847	0.868132
MARS	1	1	1
MARS2	0.997059	0.969466	1
MARVELD2	0.735294	0.78626	0.857143
MARVELD3	1	0.977099	1
MAS1	0.561765	0.587786	0.450549
MAS1L	0.305882	0.259542	0.406593
MASP1	0.129412	0.122137	0.0989011
MASP2	0.0411765	0.0458015	0.0769231
MAST1	0.294118	0.419847	0.175824
MAST2	0.979412	0.931298	1
MASTL	1	1	1
MAT1A	0.188235	0.206107	0.153846
MAT2A	1	1	1
MAT2B	0.952941	0.847328	0.978022
MATK	0.452941	0.40458	0.461538
MATN1	0.0882353	0.0916031	0.0659341
MATN2	0.982353	0.954198	1
MATN3	0.970588	0.916031	1
MATN4	0.0382353	0.0152672	0
MATR3	0.911765	0.916031	0.802198
MAU2	1	1	1
MAVS	0.885294	0.847328	0.901099
MAX	0.991176	0.961832	1
MAZ	0.779412	0.832061	0.813187
MB	1	0.938931	1
MB21D1	0.691176	0.59542	0.846154
MBD2	0.0558824	0.0839695	0.0879121
MBD3	1	1	1
MBD3L1	0.0705882	0.0610687	0.0659341
MBD3L2	0.158824	0.152672	0.0549451
MBD3L3	0.0352941	0.0992366	0.010989
MBD5	0.823529	0.839695	0.846154
MBD6	1	1	1
MBIP	1	1	1
MBL1P	0.632353	0.671756	0.516484
MBLAC1	0.752941	0.80916	0.802198
MBLAC2	0.982353	0.984733	1
MBNL1	1	1	1
MBNL2	1	0.977099	1
MBNL3	0.723529	0.70229	0.637363
MBOAT1	1	1	1
MBOAT2	0.976471	0.916031	1
MBOAT7	1	1	1
MBP	0.994118	0.992366	1
MBTPS1	1	1	1
MBTPS2	0.958824	0.938931	1
MC2R	0.0264706	0	0.010989
MC3R	0.0323529	0.0381679	0.021978
MC4R	0.108824	0.0992366	0.0989011
MC5R	0.0705882	0.0610687	0.0989011
MCAM	0.561765	0.458015	0.769231
MCAT	1	1	1
MCC	0.891176	0.770992	0.934066
MCCC1	1	1	1
MCCD1	0.508824	0.450382	0.505495
MCEE	1	1	1
MCEMP1	0.544118	0.458015	0.461538
MCF2	0.179412	0.198473	0.10989
MCF2L	0.117647	0.198473	0.0769231
MCF2L2	0.735294	0.832061	0.604396
MCFD2	0.820588	0.847328	0.791209
MCHR1	0.226471	0.137405	0.373626
MCHR2	0.111765	0.0916031	0.0989011
MCL1	0.994118	1	1
MCM10	0.941176	0.977099	0.923077
MCM2	1	1	1
MCM3	1	1	1
MCM3AP	1	1	1
MCM3AP-AS1	0.976471	0.954198	0.978022
MCM4	1	1	1
MCM5	1	1	1
MCM6	1	1	1
MCM7	0.958824	0.954198	0.901099
MCM8	0.808824	0.80916	0.747253
MCM9	0.882353	0.839695	0.912088
MCMBP	1	1	0.989011
MCMDC2	0.635294	0.755725	0.582418
MCOLN1	1	1	1
MCOLN2	0.997059	0.992366	1
MCOLN3	0.955882	0.969466	0.989011
MCPH1	0.997059	1	1
MCRS1	1	1	1
MCTP1	0.117647	0.145038	0.131868
MCTP2	0.205882	0.198473	0.208791
MCTS1	0.979412	0.977099	1
MCU	1	1	1
MCUR1	1	1	1
MDC1	1	1	1
MDFI	0.744118	0.603053	0.879121
MDFIC	0.994118	0.938931	1
MDGA1	0.841176	0.778626	0.901099
MDGA2	0.211765	0.282443	0.131868
MDH1	1	1	1
MDH1B	0.511765	0.519084	0.626374
MDH2	1	1	1
MDK	0.920588	0.793893	0.967033
MDM1	0.741176	0.656489	0.813187
MDM2	0.432353	0.572519	0.406593
MDN1	0.970588	0.938931	0.967033
MDP1	1	1	1
ME1	0.952941	0.877863	0.945055
ME2	1	1	1
ME3	0.9	0.916031	0.879121
MEA1	1	1	1
MEAF6	0.991176	0.961832	1
MECOM	0.714706	0.625954	0.714286
MECP2	1	1	1
MECR	0.597059	0.564885	0.648352
MED1	1	1	1
MED10	1	1	1
MED11	0.935294	0.877863	0.967033
MED12	1	1	1
MED12L	0.0852941	0.145038	0.0989011
MED13	0.652941	0.709924	0.791209
MED13L	0.997059	0.992366	1
MED14	0.997059	0.984733	1
MED15	1	1	1
MED16	1	1	1
MED17	0.985294	0.984733	0.978022
MED19	1	1	1
MED20	1	1	1
MED21	0.526471	0.59542	0.714286
MED22	1	1	1
MED23	1	1	1
MED24	1	1	1
MED25	1	1	1
MED26	1	1	1
MED27	0.985294	0.961832	0.989011
MED28	1	1	1
MED30	1	1	1
MED31	0.252941	0.137405	0.318681
MED6	1	1	1
MED7	1	1	1
MED8	1	1	1
MED9	1	1	1
MEDAG	0.726471	0.473282	0.747253
MEF2A	0.994118	0.961832	1
MEF2B	0.617647	0.748092	0.571429
MEF2C	1	1	1
MEF2D	1	1	1
MEFV	0.347059	0.396947	0.340659
MEGF10	0.917647	0.900763	0.934066
MEGF11	0.0323529	0.0152672	0.0879121
MEGF8	0.773529	0.770992	0.813187
MEGF9	0.947059	0.916031	0.989011
MEI1	0.685294	0.541985	0.725275
MEIG1	0.117647	0.0992366	0.0879121
MEIOB	0.152941	0.137405	0.0989011
MEIS1	1	0.992366	1
MEIS2	0.197059	0.0916031	0.241758
MEIS3	0.988235	0.977099	1
MEIS3P1	1	1	1
MELK	0.994118	1	1
MEMO1	1	1	1
MEN1	1	0.977099	1
MEOX1	0.858824	0.671756	0.923077
MEOX2	0.352941	0.282443	0.527473
MEP1B	0.608824	0.603053	0.67033
MEPCE	1	1	1
MEPE	0.282353	0.343511	0.21978
MERTK	1	1	1
MESDC1	0.994118	0.992366	1
MESP1	0.973529	0.900763	0.956044
MESP2	0.214706	0.244275	0.252747
MEST	0.297059	0.320611	0.307692
MET	0.65	0.458015	0.835165
METAP1	1	1	1
METAP1D	0.570588	0.519084	0.813187
METAP2	1	1	1
METRN	0.985294	0.946565	0.989011
METRNL	1	0.984733	1
METTL1	1	1	1
METTL10	0.785294	0.78626	0.846154
METTL13	1	1	1
METTL14	0.991176	0.984733	1
METTL15	0.926471	0.916031	0.945055
METTL16	1	1	1
METTL17	1	1	1
METTL18	0.85	0.78626	0.945055
METTL21A	0.885294	0.908397	0.934066
METTL21B	1	1	1
METTL21C	0.0676471	0.0381679	0.153846
METTL22	1	1	1
METTL23	1	1	1
METTL25	1	1	1
METTL2A	0.994118	0.984733	1
METTL3	1	1	1
METTL5	1	1	1
METTL6	0.838235	0.78626	0.989011
METTL7A	0.997059	1	1
METTL7B	0.776471	0.80916	0.714286
METTL9	1	1	1
MEX3B	0.944118	0.862595	1
MEX3C	1	1	1
MEX3D	1	1	1
MFAP1	1	1	1
MFAP2	0.1	0.129771	0.21978
MFAP3	1	1	1
MFAP3L	0.114706	0.0839695	0.186813
MFAP4	1	0.977099	1
MFAP5	1	0.984733	1
MFF	1	1	1
MFGE8	1	1	1
MFHAS1	0.982353	0.977099	0.989011
MFI2	0.661765	0.748092	0.736264
MFN1	0.964706	0.931298	0.978022
MFN2	1	1	1
MFRP	1	1	1
MFSD1	1	1	1
MFSD10	1	1	1
MFSD12	1	1	1
MFSD2A	0.426471	0.343511	0.384615
MFSD3	1	1	1
MFSD4	0.0294118	0.0305344	0.010989
MFSD5	1	1	1
MFSD6	1	1	1
MFSD6L	0.747059	0.793893	0.692308
MFSD7	0.991176	1	1
MFSD8	1	1	1
MFSD9	0.661765	0.648855	0.626374
MGA	1	1	1
MGAM	0.229412	0.145038	0.395604
MGARP	0.405882	0.206107	0.549451
MGAT1	0.997059	1	1
MGAT2	1	1	1
MGAT3	0.6	0.541985	0.714286
MGAT4A	1	1	1
MGAT4B	0.923529	0.916031	0.978022
MGAT4C	0.0323529	0.0839695	0
MGAT5	0.985294	0.984733	0.989011
MGAT5B	0.179412	0.229008	0.0989011
MGLL	0.979412	0.938931	1
MGME1	1	1	1
MGMT	1	1	1
MGP	1	1	1
MGST1	0.991176	0.946565	0.989011
MGST2	1	1	1
MGST3	1	1	1
MIA	0.779412	0.59542	0.923077
MIA3	1	1	1
MIAT	0.691176	0.625954	0.758242
MIB1	0.982353	0.984733	1
MIB2	1	1	1
MICA	0.994118	0.984733	1
MICAL1	1	1	1
MICAL2	0.888235	0.854962	0.956044
MICAL3	0.0205882	0.0229008	0.010989
MICALCL	0.985294	0.977099	0.989011
MICALL1	1	0.992366	1
MICALL2	0.991176	0.984733	1
MICU1	1	1	1
MICU2	1	1	1
MICU3	0.117647	0.19084	0.0989011
MID1	1	1	1
MID1IP1	1	1	1
MID2	0.997059	1	1
MIDN	1	1	1
MIEF1	1	1	1
MIEF2	0.167647	0.160305	0.274725
MIEN1	1	1	1
MIER1	1	1	1
MIER2	0.988235	0.977099	1
MIER3	0.788235	0.725191	0.89011
MIF	1	1	1
MIF4GD	1	1	1
MIIP	0.361765	0.381679	0.307692
MILR1	0.961765	0.961832	0.967033
MIMT1	0.547059	0.503817	0.340659
MINA	0.647059	0.656489	0.725275
MINK1	0.452941	0.274809	0.615385
MINOS1	0.791176	0.816794	0.824176
MINPP1	0.991176	0.969466	1
MIOS	1	1	1
MIOX	0.0852941	0.122137	0.043956
MIP	0.0352941	0.0534351	0.032967
MIPEP	1	1	1
MIPOL1	0.579412	0.679389	0.637363
MIR17HG	0.926471	0.954198	0.945055
MIS12	1	1	1
MIS18BP1	1	1	1
MISP	0.982353	0.961832	0.967033
MITD1	1	1	1
MITF	0.811765	0.748092	0.868132
MIXL1	0.114706	0.0839695	0.0659341
MKI67	0.894118	0.946565	0.901099
MKKS	0.970588	0.954198	1
MKL1	0.997059	1	1
MKL2	1	0.992366	1
MKLN1	1	1	1
MKNK1	1	1	1
MKNK2	1	1	1
MKRN1	1	1	1
MKRN2	1	1	1
MKRN3	0.741176	0.755725	0.659341
MKS1	0.997059	1	1
MKX	0.720588	0.503817	0.813187
MLANA	0.0205882	0.0229008	0.0549451
MLC1	0.161765	0.10687	0.186813
MLEC	1	1	1
MLF1	0.814706	0.816794	0.945055
MLF2	1	1	1
MLH1	1	1	1
MLH3	0.997059	1	1
MLIP	0.117647	0.114504	0.0879121
MLKL	0.744118	0.725191	0.791209
MLLT1	0.758824	0.748092	0.791209
MLLT10	1	1	1
MLLT11	1	1	1
MLLT3	0.438235	0.389313	0.505495
MLLT4	0.785294	0.816794	0.681319
MLLT4-AS1	1	1	1
MLLT6	1	1	1
MLN	0.138235	0.0610687	0.164835
MLNR	0.161765	0.221374	0.0659341
MLPH	1	1	1
MLST8	1	1	1
MLX	1	1	1
MLXIP	0.4	0.442748	0.32967
MLXIPL	0.691176	0.694656	0.78022
MLYCD	1	0.938931	1
MMAA	0.955882	0.961832	0.978022
MMAB	0.994118	0.977099	0.978022
MMACHC	1	1	1
MMADHC	1	1	1
MMD	1	0.992366	1
MMD2	0.0558824	0.0763359	0
MME	0.120588	0.122137	0.0549451
MMEL1	0.926471	0.801527	0.989011
MMGT1	1	1	1
MMP1	0.494118	0.480916	0.428571
MMP10	0.638235	0.633588	0.747253
MMP11	1	1	1
MMP12	0.5	0.580153	0.483516
MMP13	0.605882	0.480916	0.78022
MMP14	0.608824	0.709924	0.703297
MMP15	1	1	1
MMP16	0.514706	0.587786	0.527473
MMP17	0.164706	0.137405	0.142857
MMP19	0.2	0.175573	0.263736
MMP2	1	0.992366	1
MMP20	0.0764706	0.137405	0.043956
MMP21	0.0941176	0.167939	0.0879121
MMP23B	0.144118	0.129771	0.164835
MMP24	0.517647	0.473282	0.505495
MMP25	0.855882	0.931298	0.901099
MMP26	0.135294	0.167939	0.131868
MMP27	0.364706	0.29771	0.516484
MMP28	0.826471	0.717557	0.967033
MMP3	0.985294	0.916031	1
MMP7	0.982353	0.931298	1
MMP9	0.997059	1	1
MMS19	1	1	1
MMS22L	0.779412	0.687023	0.857143
MN1	1	1	1
MNAT1	0.979412	0.938931	0.989011
MND1	0.908824	0.923664	0.923077
MNDA	0.952941	0.877863	0.945055
MNS1	0.997059	0.984733	1
MNT	1	1	1
MNX1	0.411765	0.396947	0.373626
MOAP1	1	1	1
MOB1A	0.538235	0.465649	0.494505
MOB1B	0.761765	0.557252	0.912088
MOB3A	1	1	1
MOB3B	0.888235	0.656489	0.978022
MOB3C	0.844118	0.78626	0.912088
MOB4	0.973529	0.908397	1
MOBP	0.05	0.0458015	0.0549451
MOCOS	0.994118	0.992366	1
MOCS1	1	1	1
MOCS2	0.794118	0.748092	0.912088
MOCS3	0.870588	0.870229	0.901099
MOG	0.0882353	0.167939	0.0769231
MOGAT1	0.473529	0.541985	0.417582
MOGAT2	0.308824	0.274809	0.296703
MOGAT3	0.0617647	0.129771	0.0659341
MOGS	1	1	1
MOK	1	1	1
MON1A	0.888235	0.778626	0.967033
MON1B	1	1	1
MON2	1	1	1
MORC1	0.123529	0.129771	0.131868
MORC2	1	1	1
MORC2-AS1	0.973529	0.992366	0.989011
MORC3	0.994118	0.961832	1
MORC4	0.988235	0.977099	1
MORF4	0.0941176	0.0381679	0.131868
MORF4L1	1	1	1
MORF4L2	1	1	1
MORN1	0.55	0.442748	0.725275
MORN2	1	1	1
MORN3	0.732353	0.763359	0.857143
MORN4	0.985294	0.938931	1
MORN5	0.0735294	0.0610687	0.10989
MOS	0.170588	0.122137	0.186813
MOSPD1	0.744118	0.832061	0.835165
MOSPD2	1	1	1
MOSPD3	1	1	1
MOV10	1	1	1
MOV10L1	0.329412	0.282443	0.340659
MOXD1	0.988235	0.923664	1
MPC1	1	1	1
MPC2	1	1	1
MPDU1	1	1	0.989011
MPDZ	1	1	1
MPEG1	0.888235	0.885496	0.923077
MPG	0.141176	0.19084	0.0989011
MPHOSPH10	1	1	1
MPHOSPH6	0.985294	0.961832	0.978022
MPHOSPH8	1	1	1
MPHOSPH9	1	1	1
MPI	1	1	1
MPLKIP	1	1	1
MPND	1	1	1
MPP1	1	1	1
MPP2	0.779412	0.801527	0.879121
MPP3	0.964706	0.946565	0.989011
MPP4	0.0911765	0.10687	0.0879121
MPP5	1	1	1
MPP6	0.902941	0.770992	0.945055
MPP7	0.702941	0.679389	0.78022
MPPE1	1	1	1
MPPED1	0.379412	0.396947	0.472527
MPPED2	0.241176	0.244275	0.373626
MPRIP	1	0.992366	1
MPST	0.991176	0.992366	1
MPV17	1	1	1
MPZ	0.417647	0.381679	0.384615
MPZL1	1	1	1
MPZL2	0.982353	0.969466	1
MPZL3	0.65	0.480916	0.747253
MR1	1	1	1
MRAP	0.541176	0.343511	0.67033
MRAP2	0.679412	0.427481	0.725275
MRAS	0.982353	0.931298	0.989011
MRC1	0.344118	0.473282	0.21978
MRC1L1	0.0823529	0.0839695	0.0769231
MRC2	0.817647	0.694656	0.945055
MRE11A	0.997059	0.992366	1
MREG	0.991176	0.977099	1
MRFAP1	1	1	1
MRFAP1L1	0.997059	0.992366	0.989011
MRGBP	1	1	1
MRGPRD	0.264706	0.282443	0.197802
MRGPRE	0.235294	0.259542	0.153846
MRGPRF	0.973529	0.900763	0.989011
MRGPRX1	0.0352941	0.0229008	0
MRGPRX2	0.138235	0.206107	0.0769231
MRGPRX3	0.379412	0.282443	0.582418
MRGPRX4	0.108824	0.137405	0.0549451
MRM1	0.405882	0.557252	0.373626
MRO	0.00588235	0.0458015	0
MROH1	0.405882	0.442748	0.417582
MROH2A	0.438235	0.442748	0.307692
MROH2B	0.120588	0.114504	0.043956
MROH3P	0.0323529	0.0229008	0.021978
MROH7	0.455882	0.503817	0.472527
MROH8	0.323529	0.374046	0.351648
MROH9	0.179412	0.320611	0.21978
MRPL1	1	1	1
MRPL10	0.773529	0.854962	0.857143
MRPL11	1	1	1
MRPL12	1	1	1
MRPL13	1	1	1
MRPL14	1	1	1
MRPL15	1	1	1
MRPL16	1	1	1
MRPL17	1	1	1
MRPL18	1	1	1
MRPL19	0.988235	0.969466	1
MRPL2	1	1	1
MRPL20	1	1	1
MRPL21	1	1	1
MRPL22	1	1	1
MRPL23	1	1	1
MRPL24	1	1	1
MRPL27	1	1	1
MRPL28	1	1	1
MRPL3	1	1	1
MRPL30	1	1	1
MRPL32	1	1	1
MRPL33	1	1	1
MRPL34	1	1	1
MRPL35	1	1	1
MRPL36	1	1	1
MRPL37	1	1	1
MRPL39	1	1	1
MRPL4	1	1	1
MRPL40	1	1	1
MRPL41	1	1	1
MRPL42	1	1	1
MRPL43	1	1	1
MRPL44	1	0.992366	1
MRPL45	1	1	1
MRPL45P2	1	1	1
MRPL47	1	1	1
MRPL48	1	1	1
MRPL49	1	1	1
MRPL50	1	1	1
MRPL51	1	1	1
MRPL52	1	1	1
MRPL53	1	1	1
MRPL54	1	1	1
MRPL55	1	1	1
MRPL9	1	1	1
MRPS10	1	1	1
MRPS11	1	1	1
MRPS12	0.532353	0.580153	0.659341
MRPS14	1	1	1
MRPS15	1	1	1
MRPS17	1	1	1
MRPS18A	1	1	1
MRPS18B	1	1	1
MRPS18C	1	1	1
MRPS2	1	1	1
MRPS21	1	1	1
MRPS22	1	1	1
MRPS23	1	1	1
MRPS24	1	1	1
MRPS25	1	1	1
MRPS26	1	1	1
MRPS27	1	1	1
MRPS28	1	1	1
MRPS30	1	1	1
MRPS31	1	1	1
MRPS33	1	1	1
MRPS34	0.997059	1	1
MRPS35	1	1	1
MRPS36	1	1	1
MRPS5	1	1	1
MRPS6	0.982353	0.977099	0.967033
MRPS7	1	1	1
MRPS9	1	1	1
MRRF	1	1	1
MRS2	1	1	1
MRTO4	1	1	1
MRVI1	0.391176	0.282443	0.186813
MS4A1	0.0941176	0.145038	0.153846
MS4A12	0.0852941	0.137405	0.0989011
MS4A13	0.0529412	0.0687023	0.032967
MS4A14	0.891176	0.89313	0.967033
MS4A15	0.426471	0.29771	0.494505
MS4A18	0.276471	0.358779	0.186813
MS4A2	0.861765	0.709924	0.967033
MS4A3	0.0411765	0.0534351	0.010989
MS4A4A	0.861765	0.847328	0.912088
MS4A4E	0.170588	0.267176	0.175824
MS4A5	0.0441176	0.0458015	0.010989
MS4A6A	1	1	1
MS4A6E	0.0588235	0.0763359	0.043956
MS4A7	1	1	1
MS4A8	0.517647	0.51145	0.56044
MSANTD1	0.185294	0.167939	0.208791
MSANTD2	1	1	1
MSANTD3	1	1	1
MSANTD4	1	1	1
MSC	0.988235	0.938931	1
MSGN1	0.311765	0.19084	0.395604
MSH2	0.520588	0.572519	0.604396
MSH3	1	1	1
MSH4	0.464706	0.465649	0.483516
MSH6	1	1	1
MSI1	0.852941	0.80916	0.78022
MSI2	1	1	1
MSL2	1	1	0.989011
MSL3	0.979412	0.923664	1
MSLN	0.670588	0.748092	0.615385
MSLNL	0.679412	0.694656	0.747253
MSMB	0.588235	0.51145	0.692308
MSMO1	1	1	1
MSMP	0.379412	0.496183	0.362637
MSN	1	1	1
MSR1	0.905882	0.916031	0.967033
MSRA	1	1	1
MSRB1	1	1	1
MSRB2	1	1	1
MSRB3	0.997059	0.961832	1
MSS51	0.264706	0.305344	0.318681
MST1	1	1	1
MST1L	1	1	1
MST1R	0.982353	0.923664	1
MSTN	0.338235	0.290076	0.362637
MSX2	0.764706	0.610687	0.934066
MSX2P1	0.179412	0.206107	0.131868
MT-TP	0.108824	0.0916031	0.0879121
MT1A	1	1	1
MT1B	0.382353	0.450382	0.373626
MT1DP	0.405882	0.305344	0.472527
MT1E	0.997059	1	1
MT1F	1	1	1
MT1G	1	0.992366	1
MT1H	0.785294	0.78626	0.736264
MT1M	0.926471	0.732824	0.989011
MT1X	0.7	0.679389	0.703297
MT2A	1	1	1
MT3	0.294118	0.419847	0.263736
MT4	0.00882353	0.00763359	0.021978
MTA1	1	1	1
MTA2	1	1	1
MTA3	1	1	1
MTAP	1	1	1
MTBP	0.929412	0.908397	0.945055
MTCH1	1	1	1
MTCH2	1	0.992366	0.989011
MTCL1	0.773529	0.80916	0.813187
MTDH	1	1	1
MTERF1	0.170588	0.21374	0.142857
MTERF2	0.279412	0.412214	0.263736
MTERF3	1	1	1
MTERF4	0.870588	0.923664	0.945055
MTF1	1	1	1
MTF2	1	1	1
MTFMT	1	1	1
MTFP1	1	1	1
MTFR1	1	1	1
MTFR2	0.108824	0.0687023	0.0659341
MTG2	0.823529	0.763359	0.89011
MTHFD1	1	1	1
MTHFD1L	1	1	1
MTHFD2	1	1	1
MTHFD2L	1	1	1
MTHFR	1	0.992366	1
MTHFS	1	1	1
MTHFSD	1	1	1
MTIF2	1	1	1
MTIF3	1	1	1
MTL5	0.941176	0.847328	0.967033
MTM1	1	0.992366	1
MTMR1	0.691176	0.770992	0.736264
MTMR10	0.352941	0.320611	0.395604
MTMR11	0.988235	1	0.967033
MTMR12	1	1	1
MTMR14	1	1	1
MTMR2	0.997059	0.992366	1
MTMR3	1	1	1
MTMR4	1	1	1
MTMR6	1	1	1
MTMR7	0.285294	0.328244	0.32967
MTMR8	0.138235	0.10687	0.274725
MTMR9	1	1	1
MTNR1A	0.232353	0.29771	0.186813
MTNR1B	0.173529	0.145038	0.10989
MTO1	1	1	1
MTOR	1	1	1
MTPAP	1	1	1
MTPN	1	1	1
MTR	1	1	1
MTRF1	0.923529	0.885496	0.967033
MTRF1L	1	1	1
MTRR	1	0.984733	1
MTSS1	1	1	1
MTSS1L	0.194118	0.221374	0.120879
MTURN	1	1	1
MTUS1	0.661765	0.51145	0.846154
MTUS2	0.0235294	0.0534351	0
MTX1	1	1	1
MTX2	1	1	1
MTX3	1	1	1
MUC1	0.997059	1	1
MUC12	0.252941	0.282443	0.252747
MUC13	0.276471	0.167939	0.373626
MUC15	0.429412	0.335878	0.318681
MUC16	0.620588	0.641221	0.538462
MUC17	0.138235	0.114504	0.10989
MUC2	0.520588	0.435115	0.637363
MUC20	0.958824	0.961832	0.978022
MUC21	0.873529	0.740458	0.934066
MUC3A	0.167647	0.175573	0.142857
MUC4	0.120588	0.122137	0.131868
MUC5AC	0.555882	0.572519	0.516484
MUC5B	0.35	0.374046	0.296703
MUC6	0.629412	0.625954	0.461538
MUC7	0.0882353	0.0687023	0.164835
MUL1	1	1	1
MUM1	1	1	1
MUM1L1	0.688235	0.51145	0.879121
MURC	1	0.984733	1
MUS81	1	1	1
MUSK	1	1	1
MUSTN1	0.970588	0.969466	0.978022
MUT	1	1	1
MUTYH	0.932353	0.885496	0.868132
MVB12A	1	1	1
MVB12B	0.305882	0.274809	0.296703
MVD	0.997059	0.992366	0.989011
MVK	0.997059	0.992366	1
MVP	1	1	1
MX1	1	1	1
MX2	1	1	1
MXD1	0.976471	0.992366	1
MXD3	1	1	1
MXD4	1	1	1
MXI1	0.7	0.610687	0.758242
MXRA5	1	1	1
MXRA7	0.991176	0.908397	1
MXRA8	0.994118	0.931298	1
MYADM	0.982353	0.992366	1
MYB	1	1	1
MYBBP1A	0.991176	1	1
MYBL2	0.394118	0.29771	0.494505
MYBPC1	0.535294	0.290076	0.538462
MYBPC2	0.167647	0.175573	0.0989011
MYBPC3	0.479412	0.648855	0.263736
MYBPH	0.735294	0.778626	0.747253
MYBPHL	0.0264706	0.0381679	0.021978
MYC	0.994118	0.977099	1
MYCBP	0.997059	0.938931	0.989011
MYCBP2	1	1	1
MYCBPAP	0.808824	0.816794	0.747253
MYCL	0.473529	0.328244	0.659341
MYCN	0.741176	0.48855	0.78022
MYCT1	0.876471	0.755725	0.923077
MYD88	1	1	1
MYEF2	0.426471	0.251908	0.615385
MYEOV2	0.582353	0.427481	0.791209
MYF5	0.2	0.221374	0.197802
MYF6	0.161765	0.183206	0.0879121
MYH1	0.0676471	0.0839695	0.043956
MYH10	1	1	1
MYH11	0.994118	1	1
MYH13	0.0705882	0.0305344	0.021978
MYH14	0.873529	0.854962	0.912088
MYH16	0.164706	0.160305	0.10989
MYH2	0.0705882	0.0687023	0.043956
MYH3	0.820588	0.870229	0.868132
MYH4	0.711765	0.557252	0.758242
MYH6	0.617647	0.755725	0.549451
MYH7	0.332353	0.389313	0.274725
MYH7B	0.15	0.10687	0.153846
MYH8	0.114706	0.21374	0.0659341
MYH9	1	1	1
MYL1	0.0764706	0.137405	0.0659341
MYL10	0.117647	0.122137	0.120879
MYL12A	0.702941	0.717557	0.714286
MYL12B	1	1	1
MYL2	0.3	0.29771	0.208791
MYL3	0.282353	0.259542	0.32967
MYL4	0.291176	0.343511	0.21978
MYL5	1	1	1
MYL6	1	1	1
MYL6B	1	1	1
MYL7	0.529412	0.312977	0.615385
MYL9	1	1	1
MYLIP	1	1	1
MYLK	1	0.992366	1
MYLK2	0.326471	0.389313	0.197802
MYLK3	0.120588	0.0687023	0.0659341
